t,theta,omega
2.385,12.012411474922729,6.34496783263526
2.386,12.0187596162907,6.350105227527126
2.387,12.025112897623112,6.3551897135812965
2.388,12.031471265984663,6.360221045373696
2.389,12.037834668194508,6.365198979564679
2.39,12.044203050828335,6.3701232749253505
2.391,12.050576360220486,6.374993692363754
2.392,12.05695454246609,6.379809994950889
2.393,12.063337543423232,6.384571947946587
2.394,12.069725308715135,6.389279318825217
2.395,12.076117783732382,6.393931877301223
2.396,12.082514913635155,6.398529395354495
2.397,12.088916643355503,6.403071647255557
2.398,12.095322917599631,6.407558409590577
2.399,12.101733680850218,6.411989461286186
2.4,12.10814887736876,6.416364583634108
2.401,12.114568451197938,6.420683560315588
2.402,12.120992346164,6.424946177425627
2.403,12.127420505879186,6.4291522234970016
2.404,12.133852873744164,6.433301489524073
2.405,12.140289392950491,6.437393768986384
2.406,12.146730006483097,6.441428857872031
2.407,12.153174657122802,6.445406554700812
2.408,12.159623287448843,6.449326660547138
2.409,12.166075839841433,6.453188979062721
2.41,12.172532256484338,6.456993316499005
2.411,12.178992479367478,6.460739481729371
2.412,12.185456450289553,6.464427286271073
2.413,12.191924110860683,6.468056544306935
2.414,12.198395402505078,6.471627072706785
2.415,12.204870266463729,6.475138691048621
2.416,12.211348643797113,6.478591221639516
2.417,12.217830475387926,6.481984489536249
2.418,12.224315701943832,6.4853183225656545
2.419,12.230804264000236,6.488592551344704
2.42,12.237296101923077,6.491807009300287
2.421,12.243791155911634,6.494961532688716
2.422,12.250289366001365,6.49805596061493
2.423,12.256790672066748,6.501090135051403
2.424,12.263295013824157,6.504063900856758
2.425,12.269802330834748,6.506977105794057
2.426,12.276312562507362,6.509829600548809
2.427,12.28282564810145,6.512621238746637
2.428,12.289341526730018,6.515351876970649
2.429,12.295860137362581,6.518021374778475
2.43,12.302381418828144,6.5206295947189865
2.431,12.308905309818188,6.523176402348685
2.432,12.315431748889688,6.525661666247761
2.433,12.321960674468132,6.528085258035814
2.434,12.328492024850561,6.530447052387235
2.435,12.33502573820863,6.53274692704625
2.436,12.341561752591677,6.534984762841616
2.437,12.348100005929806,6.5371604437009685
2.438,12.354640436036997,6.539273856664813
2.439,12.361182980614208,6.541324891900171
2.44,12.367727577252513,6.543313442713856
2.441,12.374274163436235,6.545239405565403
2.442,12.38082267654611,6.547102680079619
2.443,12.387373053862445,6.548903169058778
2.444,12.393925232568302,6.550640778494441
2.445,12.400479149752687,6.5523154175789085
2.446,12.407034742413755,6.553926998716293
2.447,12.413591947462017,6.555475437533219
2.448,12.420150701723571,6.556960652889141
2.449,12.426710941943336,6.558382566886282
2.45,12.43327260478829,6.559741104879184
2.451,12.43983562685073,6.56103619548388
2.452,12.446399944651535,6.562267770586667
2.453,12.452965494643436,6.563435765352496
2.454,12.459532213214294,6.564540118232975
2.455,12.46610003669039,6.565580770973961
2.456,12.472668901339727,6.566557668622775
2.457,12.479238743375323,6.56747075953501
2.458,12.485809498958528,6.568319995380938
2.459,12.492381104202337,6.569105331151526
2.46,12.498953495174716,6.569826725164041
2.461,12.505526607901924,6.570484139067257
2.462,12.512100378371851,6.571077537846257
2.463,12.518674742537355,6.571606889826831
2.464,12.525249636319602,6.572072166679461
2.465,12.531824995611418,6.572473343422909
2.466,12.538400756280632,6.572810398427392
2.467,12.544976854173434,6.573083313417343
2.468,12.551553225117729,6.573292073473774
2.469,12.558129804926494,6.573436667036218
2.47,12.564706529401143,6.573517085904269
2.471,12.571283334334883,6.573533325238705
2.472,12.57786015551608,6.573485383562202
2.473,12.58443692873162,6.573373262759642
2.474,12.591013589770279,6.573196968077998
2.475,12.59759007442608,6.572956508125819
2.476,12.60416631850166,6.572651894872301
2.477,12.610742257811628,6.57228314364594
2.478,12.617317828185934,6.571850273132784
2.479,12.62389296547322,6.571353305374269
2.48,12.63046760554418,6.570792265764645
2.481,12.637041684294918,6.570167183047995
2.482,12.643615137650295,6.569478089314846
2.483,12.650187901567278,6.568725019998369
2.484,12.656759912038286,6.567908013870172
2.485,12.663331105094526,6.5670271130356905
2.486,12.669901416809335,6.566082362929171
2.487,12.676470783301506,6.565073812308246
2.488,12.683039140738613,6.564001513248118
2.489,12.689606425340333,6.5628655211353255
2.49,12.696172573381757,6.561665894661124
2.491,12.702737521196694,6.560402695814462
2.492,12.709301205180976,6.559075989874556
2.493,12.715863561795745,6.557685845403078
2.494,12.72242452757074,6.556232334235946
2.495,12.728984039107571,6.554715531474718
2.496,12.735542033082988,6.553135515477606
2.497,12.742098446252138,6.5514923678500905
2.498,12.748653215451816,6.549786173435163
2.499,12.755206277603698,6.5480170203031705
2.5,12.761757569717577,6.546184999741286
2.501,12.768307028894581,6.5442902062426045
2.502,12.774854592330376,6.542332737494848
2.503,12.781400197318364,6.540312694368716
2.504,12.78794378125287,6.538230180905846
2.505,12.794485281632312,6.5360853043064155
2.506,12.80102463606236,6.533878174916376
2.507,12.807561782259087,6.531608906214323
2.508,12.814096658052103,6.529277614798007
2.509,12.82062920138767,6.5268844203704806
2.51,12.827159350331815,6.524429445725904
2.511,12.833687043073422,6.521912816734984
2.512,12.840212217927306,6.519334662330079
2.513,12.846734813337282,6.5166951144899485
2.514,12.853254767879205,6.513994308224166
2.515,12.859772020264012,6.5112323815571935
2.516,12.866286509340732,6.508409475512122
2.517,12.872798174099485,6.505525734094076
2.518,12.87930695367447,6.502581304273298
2.519,12.885812787346934,6.499576335967906
2.52,12.89231561454811,6.496510982026326
2.521,12.89881537486216,6.493385398209415
2.522,12.905312008029082,6.490199743172269
2.523,12.911805453947611,6.486954178445724
2.524,12.918295652678095,6.4836488684175455
2.525,12.924782544445348,6.480283980313329
2.526,12.931266069641495,6.476859684177094
2.527,12.93774616882879,6.473376152851587
2.528,12.944222782742417,6.469833561958307
2.529,12.950695852293267,6.466232089877227
2.53,12.957165318570704,6.462571917726258
2.531,12.963631122845296,6.458853229340419
2.532,12.970093206571542,6.455076211250749
2.533,12.976551511390564,6.451241052662946
2.534,12.983005979132784,6.447347945435741
2.535,12.989456551820577,6.443397084059028
2.536,12.995903171670909,6.439388665631723
2.537,13.00234578109794,6.435322889839386
2.538,13.008784322715616,6.4311999589315985
2.539,13.015218739340236,6.427020077699096
2.54,13.02164897399299,6.4227834534506725
2.541,13.028074969902482,6.418490295989851
2.542,13.034496670507224,6.4141408175913295
2.543,13.040914019458107,6.40973523297721
2.544,13.047326960620852,6.405273759293009
2.545,13.053735438078437,6.400756616083457
2.546,13.060139396133494,6.396184025268092
2.547,13.066538779310681,6.3915562111166615
2.548,13.072933532359043,6.38687340022431
2.549,13.079323600254332,6.382135821486595
2.55,13.085708928201308,6.377343706074305
2.551,13.09208946163602,6.372497287408099
2.552,13.098465146228053,6.3675968011329775
2.553,13.104835927882755,6.362642485092566
2.554,13.111201752743439,6.3576345793032525
2.555,13.11756256719355,6.352573325928147
2.556,13.123918317858822,6.347458969250897
2.557,13.13026895160939,6.342291755649345
2.558,13.136614415561892,6.337071933569047
2.559,13.142954657081539,6.3317997534966395
2.56,13.14928962378415,6.326475467933084
2.561,13.155619263538172,6.321099331366771
2.562,13.16194352446667,6.315671600246504
2.563,13.168262354949281,6.310192532954361
2.564,13.174575703624159,6.304662389778441
2.565,13.180883519389873,6.299081432885499
2.566,13.187185751407291,6.293449926293481
2.567,13.193482349101432,6.287768135843951
2.568,13.199773262163285,6.28203632917443
2.569,13.206058440551615,6.276254775690641
2.57,13.212337834494727,6.270423746538673
2.571,13.218611394492207,6.264543514577058
2.572,13.224879071316634,6.258614354348783
2.573,13.23114081601527,6.252636542053223
2.574,13.237396579911714,6.246610355518014
2.575,13.243646314607531,6.240536074170868
2.576,13.249889971983853,6.234413979011327
2.577,13.256127504202954,6.228244352582473
2.578,13.26235886370979,6.222027478942586
2.579,13.26858400323352,6.215763643636773
2.58,13.274802875788989,6.20945313366855
2.581,13.281015434678189,6.2030962374714
2.582,13.28722163349169,6.196693244880306
2.583,13.293421426110042,6.190244447103257
2.584,13.29961476670515,6.183750136692748
2.585,13.305801609741614,6.177210607517257
2.586,13.311981909978057,6.170626154732727
2.587,13.318155622468396,6.163997074754037
2.588,13.32432270256312,6.1573236652264836
2.589,13.330483105910504,6.150606224997262
2.59,13.336636788457826,6.143845054086967
2.591,13.342783706452531,6.137040453661101
2.592,13.348923816443383,6.130192726001618
2.593,13.355057075281577,6.123302174478473
2.594,13.361183440121831,6.116369103521224
2.595,13.367302868423442,6.1093938185906485
2.596,13.373415317951325,6.102376626150411
2.597,13.37952074677701,6.095317833638772
2.598,13.385619113279615,6.088217749440338
2.599,13.391710376146804,6.081076682857872
2.6,13.397794494375693,6.073894944084154
2.601,13.40387142727375,6.0666728441739055
2.602,13.409941134459649,6.059410695015773
2.603,13.416003575864112,6.052108809304383
2.604,13.422058711730712,6.044767500512475
2.605,13.428106502616648,6.0373870828630976
2.606,13.434146909393503,6.029967871301897
2.607,13.440179893247961,6.022510181469484
2.608,13.446205415682508,6.01501432967389
2.609,13.45222343851609,6.007480632863113
2.61,13.458233923884764,5.999909408597764
2.611,13.464236834242307,5.992300975023807
2.612,13.470232132360797,5.984655650845404
2.613,13.476219781331181,5.97697375529787
2.614,13.482199744563797,5.969255608120729
2.615,13.488171985788883,5.961501529530896
2.616,13.494136469057054,5.953711840195962
2.617,13.500093158739755,5.945886861207611
2.618,13.506042019529682,5.938026914055154
2.619,13.51198301644118,5.930132320599192
2.62,13.517916114810618,5.922203403045408
2.621,13.523841280296729,5.914240483918493
2.622,13.529758478880934,5.90624388603621
2.623,13.535667676867632,5.898213932483592
2.624,13.541568840884471,5.8901509465872905
2.625,13.547461937882584,5.882055251890062
2.626,13.553346935136812,5.873927172125405
2.627,13.559223800245887,5.86576703119235
2.628,13.565092501132606,5.857575153130402
2.629,13.570953006043966,5.84935186209464
2.63,13.576805283551284,5.841097482330972
2.631,13.58264930255028,5.832812338151559
2.632,13.58848503226115,5.824496753910395
2.633,13.594312442228611,5.816151053979064
2.634,13.600131502321908,5.807775562722654
2.635,13.605942182734815,5.79937060447585
2.636,13.611744453985603,5.790936503519206
2.637,13.617538286916986,5.782473584055579
2.638,13.623323652696042,5.7739821701867555
2.639,13.629100522814117,5.765462585890247
2.64,13.63486886908669,5.75691515499628
2.641,13.640628663653237,5.748340201164959
2.642,13.646379878977056,5.739738047863625
2.643,13.652122487845071,5.731109018344397
2.644,13.657856463367622,5.722453435621906
2.645,13.663581778978225,5.713771622451223
2.646,13.669298408433312,5.705063901305977
2.647,13.67500632581195,5.696330594356672
2.648,13.680705505515538,5.687572023449199
2.649,13.686395922267483,5.67878851008355
2.65,13.692077551112849,5.669980375392726
2.651,13.697750367417997,5.661147940121856
2.652,13.703414346870193,5.652291524607512
2.653,13.7090694654772,5.643411448757232
2.654,13.714715699566847,5.634508032029245
2.655,13.720353025786583,5.625581593412412
2.656,13.725981421103002,5.61663245140636
2.657,13.731600862801363,5.607660924001846
2.658,13.737211328485069,5.5986673286613104
2.659,13.742812796075146,5.589651982299659
2.66,13.748405243809694,5.580615201265248
2.661,13.75398865024332,5.571557301321082
2.662,13.75956299424655,5.562478597626236
2.663,13.76512825500523,5.553379404717481
2.664,13.770684412019897,5.544260036491132
2.665,13.776231445105141,5.535120806185111
2.666,13.781769334388951,5.525962026361227
2.667,13.787298060312029,5.516784008887676
2.668,13.792817603627103,5.507587064921757
2.669,13.798327945398215,5.498371504892809
2.67,13.803829066999992,5.4891376384853645
2.671,13.809320950116897,5.4798857746225265
2.672,13.814803576742474,5.470616221449565
2.673,13.820276929178565,5.461329286317731
2.674,13.825740990034518,5.452025275768296
2.675,13.831195742226376,5.442704495516808
2.676,13.836641168976046,5.433367250437575
2.677,13.842077253810467,5.424013844548362
2.678,13.847503980560747,5.414644580995317
2.679,13.852921333361289,5.405259762038112
2.68,13.85832929664891,5.395859689035311
2.681,13.863727855161933,5.386444662429961
2.682,13.869116993939278,5.377014981735392
2.683,13.874496698319525,5.367570945521256
2.684,13.879866953939976,5.358112851399773
2.685,13.88522774673569,5.348640996012208
2.686,13.89057906293852,5.3391556750155615
2.687,13.895920889076121,5.329657183069483
2.688,13.901253211970955,5.320145813823406
2.689,13.906576018739283,5.310621859903903
2.69,13.911889296790136,5.301085612902255
2.691,13.917193033824283,5.291537363362248
2.692,13.922487217833183,5.281977400768181
2.693,13.927771837097923,5.272406013533094
2.694,13.933046880188149,5.262823488987217
2.695,13.93831233596098,5.253230113366629
2.696,13.943568193559912,5.243626171802142
2.697,13.948814442413717,5.23401194830839
2.698,13.954051072235323,5.224387725773143
2.699,13.95927807302069,5.2147537859468285
2.7,13.964495435047661,5.20511040943227
2.701,13.969703148874833,5.195457875674635
2.702,13.974901205340382,5.185796462951601
2.703,13.9800895955609,5.176126448363723
2.704,13.98526831093022,5.166448107825018
2.705,13.990437343118227,5.15676171605376
2.706,13.995596684069662,5.147067546563477
2.707,14.000746326002915,5.137365871654161
2.708,14.005886261408813,5.127656962403681
2.709,14.011016483049398,5.1179410886594034
2.71,14.016136983956692,5.1082185190300144
2.711,14.02124775743146,5.09848952087755
2.712,14.026348797041965,5.088754360309623
2.713,14.031440096622708,5.0790133021718535
2.714,14.036521650273171,5.069266610040502
2.715,14.04159345235654,5.059514546215296
2.716,14.046655497498437,5.049757371712458
2.717,14.051707780585627,5.039995346257927
2.718,14.056750296764731,5.030228728280781
2.719,14.06178304144093,5.020457774906847
2.72,14.066806010276661,5.010682741952505
2.721,14.071819199190301,5.000903883918689
2.722,14.076822604354858,4.991121453985067
2.723,14.081816222196645,4.981335704004424
2.724,14.086800049393954,4.9715468844972195
2.725,14.091774082875725,4.961755244646341
2.726,14.096738319820203,4.951961032292033
2.727,14.101692757653597,4.94216449392702
2.728,14.106637394048732,4.932365874691803
2.729,14.1115722269237,4.922565418370138
2.73,14.116497254440494,4.912763367384697
2.731,14.121412475003654,4.902959962792904
2.732,14.126317887258894,4.89315544428295
2.733,14.13121349009174,4.883350050169977
2.734,14.136099282626152,4.873544017392442
2.735,14.140975264223144,4.863737581508649
2.736,14.14584143447941,4.853930976693451
2.737,14.150697793225932,4.844124435735123
2.738,14.155544340526601,4.834318190032403
2.739,14.16038107667682,4.824512469591691
2.74,14.165208002202114,4.814707503024425
2.741,14.170025117856731,4.804903517544608
2.742,14.174832424622252,4.795100738966503
2.743,14.17962992370618,4.785299391702482
2.744,14.184417616540546,4.775499698761042
2.745,14.189195504780502,4.765701881744964
2.746,14.193963590302909,4.755906160849642
2.747,14.198721875204937,4.7461127548615485
2.748,14.203470361802651,4.736321881156869
2.749,14.2082090526296,4.726533755700272
2.75,14.212937950435409,4.716748593043837
2.751,14.217657058184358,4.706966606326122
2.752,14.222366379053975,4.697188007271381
2.753,14.227065916433617,4.687413006188924
2.754,14.231755673923056,4.6776418119726175
2.755,14.236435655331062,4.667874632100527
2.756,14.241105864673989,4.658111672634695
2.757,14.245766306174351,4.648353138221062
2.758,14.250416984259417,4.638599232089516
2.759,14.25505790355978,4.628850156054077
2.76,14.259689068907957,4.619106110513221
2.761,14.264310485336953,4.609367294450324
2.762,14.268922158078865,4.599633905434241
2.763,14.273524092563454,4.589906139620012
2.764,14.278116294416733,4.580184191749688
2.765,14.282698769459557,4.570468255153293
2.766,14.287271523706208,4.560758521749893
2.767,14.291834563362979,4.5510551820487954
2.768,14.29638789482677,4.541358425150869
2.769,14.300931524683678,4.531668438749972
2.77,14.305465459707587,4.521985409134507
2.771,14.309989706858762,4.512309521189079
2.772,14.314504273282443,4.5026409583962765
2.773,14.319009166307447,4.492979902838557
2.774,14.323504393444766,4.483326535200243
2.775,14.327989962386162,4.473681034769628
2.776,14.33246588100278,4.464043579441185
2.777,14.336932157343742,4.4544143457178835
2.778,14.341388799634771,4.444793508713607
2.779,14.345835816276782,4.435181242155673
2.78,14.35027321584451,4.425577718387453
2.781,14.354701007085115,4.415983108371088
2.782,14.35911919891681,4.406397581690305
2.783,14.363527800427471,4.396821306553327
2.784,14.367926820873272,4.387254449795875
2.785,14.372316269677302,4.377697176884263
2.786,14.3766961564282,4.368149651918588
2.787,14.381066490878787,4.358612037635998
2.788,14.385427282944704,4.349084495414061
2.789,14.389778542703048,4.33956718527421
2.79,14.394120280391022,4.330060265885275
2.791,14.39845250640457,4.320563894567103
2.792,14.402775231297042,4.311078227294252
2.793,14.407088465777836,4.301603418699769
2.794,14.41139222071106,4.2921396220790475
2.795,14.415686507114197,4.282686989393758
2.796,14.419971336156767,4.273245671275859
2.797,14.424246719158994,4.26381581703168
2.798,14.428512667590487,4.254397574646075
2.799,14.432769193068914,4.244991090786651
2.8,14.43701630735868,4.235596510808064
2.801,14.441254022369622,4.226213978756388
2.802,14.44548235015569,4.216843637373541
2.803,14.449701302913653,4.2074856281017885
2.804,14.453910892981787,4.198140091088304
2.805,14.45811113283859,4.188807165189796
2.806,14.462302035101487,4.179486987977192
2.807,14.466483612525538,4.170179695740391
2.808,14.470655878002164,4.160885423493064
2.809,14.474818844557866,4.151604304977524
2.81,14.478972525352955,4.142336472669642
2.811,14.483116933680284,4.133082057783824
2.812,14.487252082963987,4.123841190278039
2.813,14.49137798675822,4.114613998858903
2.814,14.495494658745908,4.10540061098681
2.815,14.499602112737504,4.096201152881111
2.816,14.50370036266974,4.087015749525353
2.817,14.507789422604397,4.0778445246725505
2.818,14.511869306727068,4.068687600850514
2.819,14.515940029345938,4.059545099367218
2.82,14.52000160489056,4.050417140316217
2.821,14.524054047910637,4.041303842582096
2.822,14.528097373074822,4.032205323845974
2.823,14.532131595169503,4.02312170059104
2.824,14.536156729097613,4.0140530881081276
2.825,14.540172789877431,4.00499960050133
2.826,14.544179792641398,3.9959613506936553
2.827,14.548177752634935,3.986938450432708
2.828,14.552166685215266,3.977931010296414
2.829,14.556146605850246,3.968939139698775
2.83,14.560117530117205,3.959962946895656
2.831,14.564079473701776,3.9510025389906036
2.832,14.568032452396753,3.9420580219406944
2.833,14.57197648210094,3.9331295005624143
2.834,14.575911578818008,3.9242170785375636
2.835,14.579837758655364,3.915320858419191
2.836,14.583755037823018,3.9064409416375523
2.837,14.587663432632459,3.897577428506095
2.838,14.591562959495544,3.888730418227467
2.839,14.595453634923379,3.879900008899548
2.84,14.599335475525217,3.871086297521502
2.841,14.603208498007362,3.8622893799998543
2.842,14.607072719172068,3.8535093511545853
2.843,14.61092815591646,3.8447463047252435
2.844,14.614774825231446,3.836000333377081
2.845,14.61861274420065,3.8272715287072003
2.846,14.622441929999336,3.818559981250724
2.847,14.62626239989335,3.809865780486974
2.848,14.630074171238057,3.8011890148456704
2.849,14.633877261477302,3.792529771713142
2.85,14.637671688142358,3.783888137438549
2.851,14.641457468850891,3.775264197340121
2.852,14.645234621305926,3.766658035711403
2.853,14.649003163294825,3.758069735827512
2.854,14.652763112688268,3.749499379951409
2.855,14.656514487439235,3.740947049340171
2.856,14.66025730558201,3.7324128242512775
2.857,14.663991585231168,3.723896783948903
2.858,14.667717344580593,3.7153990067102147
2.859,14.671434601902483,3.706919569831678
2.86,14.675143375546371,3.6984585496353644
2.861,14.67884368393815,3.690016021475267
2.862,14.682535545579105,3.6815920597436165
2.863,14.686218979044952,3.6731867378772036
2.864,14.689894002984879,3.6648001283636997
2.865,14.693560636120598,3.6564323027479815
2.866,14.697218897245401,3.6480833316384573
2.867,14.700868805223227,3.63975328471339
2.868,14.704510378987724,3.631442230727224
2.869,14.70814363754133,3.623150237516906
2.87,14.711768599954356,3.6148773720082104
2.871,14.715385285364068,3.6066237002220554
2.872,14.718993712973791,3.598389287280821
2.873,14.722593902052003,3.5901741974146613
2.874,14.726185871931442,3.5819784939678128
2.875,14.729769642008224,3.5738022394048987
2.876,14.73334523174096,3.5656454953172263
2.877,14.736912660649885,3.5575083224290798
2.878,14.740471948315987,3.549390780604006
2.879,14.744023114380148,3.5412929288510937
2.88,14.74756617854229,3.533214825331243
2.881,14.75110116056052,3.5251565273634307
2.882,14.754628080250297,3.5171180914309628
2.883,14.758146957483593,3.5090995731877204
2.884,14.761657812188057,3.501101027464395
2.885,14.7651606643462,3.493122508274714
2.886,14.76865553399457,3.4851640688216556
2.887,14.77214244122295,3.477225761503652
2.888,14.775621406173544,3.4693076379207812
2.889,14.77909244904018,3.4614097488809477
2.89,14.782555590067522,3.4535321444060494
2.891,14.786010849550284,3.4456748737381324
2.892,14.789458247832439,3.4378379853455323
2.893,14.792897805306458,3.4300215269290013
2.894,14.796329542412536,3.422225545427822
2.895,14.79975347963783,3.4144500870259056
2.896,14.803169637515706,3.406695197157876
2.897,14.806578036624984,3.398960920515137
2.898,14.809978697589198,3.391247301051928
2.899,14.813371641075861,3.383554381991356
2.9,14.81675688779573,3.3758822058314193
2.901,14.820134458502078,3.368230814351008
2.902,14.823504373989984,3.3606002486158926
2.903,14.826866655095607,3.3529905489846903
2.904,14.830221322695488,3.3454017551148163
2.905,14.833568397705845,3.3378339059684166
2.906,14.836907901081876,3.330287039818282
2.907,14.840239853817073,3.3227611942537414
2.908,14.843564276942535,3.315256406186541
2.909,14.846881191526293,3.3077727118566984
2.91,14.850190618672634,3.3003101468383402
2.911,14.853492579521438,3.2928687460455195
2.912,14.856787095247515,3.285448543738012
2.913,14.860074187059954,3.278049573527093
2.914,14.86335387620147,3.270671868381292
2.915,14.866626183947767,3.2633154606321275
2.916,14.869891131606892,3.2559803819798216
2.917,14.873148740518609,3.248666663498989
2.918,14.876399032053774,3.241374335644309
2.919,14.879642027613713,3.234103428256174
2.92,14.882877748629603,3.226853970566312
2.921,14.886106216561874,3.219625991203395
2.922,14.889327452899595,3.2124195181986166
2.923,14.89254147915988,3.20523457899125
2.924,14.895748316887298,3.1980712004341854
2.925,14.898947987653282,3.1909294087994398
2.926,14.902140513055551,3.1838092297836464
2.927,14.905325914717537,3.1767106885135203
2.928,14.908504214287804,3.169633809551298
2.929,14.911675433439498,3.1625786169001575
2.93,14.914839593869775,3.1555451340096097
2.931,14.917996717299255,3.1485333837808684
2.932,14.92114682547147,3.141543388572195
2.933,14.924289940152319,3.1345751702042195
2.934,14.927426083129536,3.127628749965236
2.935,14.930555276212154,3.120704148616474
2.936,14.933677541229974,3.1138013863973444
2.937,14.93679290003305,3.1069204830306605
2.938,14.939901374491168,3.100061457727836
2.939,14.943002986493333,3.0932243291940527
2.94,14.946097757947268,3.086409115633409
2.941,14.949185710778906,3.0796158347540388
2.942,14.952266866931899,3.0728445037732066
2.943,14.955341248367123,3.066095139422376
2.944,14.958408877062196,3.059367757952254
2.945,14.961469775010993,3.0526623751378064
2.946,14.964523964223172,3.045979006283252
2.947,14.967571466723706,3.0393176662270274
2.948,14.970612304552409,3.032678369346726
2.949,14.973646499763483,3.0260611295640114
2.95,14.976674074425057,3.0194659603495073
2.951,14.97969505061874,3.012892874727656
2.952,14.98270945043917,3.006341885281554
2.953,14.985717295993574,2.999813004157762
2.954,14.98871860940133,2.993306243071086
2.955,14.99171341279354,2.986821613309333
2.956,14.9947017283126,2.9803591257380417
2.957,14.997683578111774,2.9739187908051843
2.958,15.00065898435478,2.967500618545844
2.959,15.003627969215378,2.9611046185868646
2.96,15.006590554876956,2.9547308001514736
2.961,15.009546763532134,2.9483791720638792
2.962,15.012496617382357,2.942049742753841
2.963,15.015440138637507,2.935742520261213
2.964,15.018377349515507,2.9294575122404614
2.965,15.021308272241942,2.923194725965154
2.966,15.02423292904967,2.916954168332425
2.967,15.027151342178453,2.9107358458674115
2.968,15.030063533874578,2.904539764727665
2.969,15.032969526390497,2.898365930707533
2.97,15.035869341984457,2.8922143492425194
2.971,15.03876300292014,2.8860850254136126
2.972,15.041650531466317,2.8799779639515912
2.973,15.04453194989649,2.873893169241301
2.974,15.047407280488546,2.867830645325905
2.975,15.05027654552442,2.8617903959111093
2.976,15.053139767289755,2.8557724243693614
2.977,15.055996968073565,2.8497767337440196
2.978,15.05884817016791,2.8438033267535
2.979,15.06169339586757,2.837852205795394
2.98,15.064532667469727,2.8319233729505595
2.981,15.067366007273641,2.82601682998719
2.982,15.07019343758034,2.8201325783648516
2.983,15.073014980692315,2.814270619238496
2.984,15.075830658913214,2.808430953462449
2.985,15.078640494547535,2.8026135815943714
2.986,15.08144450990034,2.796818503899192
2.987,15.08424272727695,2.791045720353019
2.988,15.087035168982665,2.7852952306470193
2.989,15.089821857322477,2.779567034191279
2.99,15.092602814600784,2.7738611301186307
2.991,15.095378063121123,2.768177517288461
2.992,15.098147625185883,2.7625161942904883
2.993,15.100911523096045,2.756877159448516
2.994,15.103669779150913,2.751260410824161
2.995,15.106422415647852,2.7456659462205564
2.996,15.109169454882029,2.7400937631860263
2.997,15.111910919146155,2.7345438590177378
2.998,15.11464683073024,2.729016230765327
2.999,15.117377211921344,2.723510875234499
3.0,15.120102085003326,2.718027788990604
3.001,15.122821472256614,2.712566968362186
3.002,15.125535395957957,2.707128409444507
3.003,15.128243878380202,2.70171210810305
3.004,15.130946941792057,2.6963180599769907
3.005,15.13364460845787,2.690946260482648
3.006,15.136336900637398,2.6855967048169114
3.007,15.139023840585596,2.6802693879606387
3.008,15.141705450552395,2.6749643046820344
3.009,15.144381752782497,2.6696814495399988
3.01,15.147052769515152,2.664420816887457
3.011,15.149718522983967,2.6591824008746605
3.012,15.152379035416693,2.653966195452465
3.013,15.155034329035031,2.6487721943755855
3.014,15.15768442605443,2.643600391205826
3.015,15.1603293486839,2.6384507793152863
3.016,15.16296911912582,2.633323351889542
3.017,15.165603759575752,2.628218101930805
3.018,15.168233292222254,2.6231350222610583
3.019,15.170857739246705,2.618074105525165
3.02,15.17347712282312,2.6130353441939578
3.021,15.176091465117992,2.6080187305673013
3.022,15.178700788290097,2.6030242567771342
3.023,15.181305114490348,2.598051914790487
3.024,15.183904465861618,2.5931016964124747
3.025,15.18649886453858,2.5881735932892695
3.026,15.18908833264755,2.5832675969110497
3.027,15.19167289230633,2.578383698614924
3.028,15.194252565624057,2.5735218895878345
3.029,15.196827374701046,2.5686821608694386
3.03,15.19939734162865,2.5638645033549645
3.031,15.201962488489112,2.559068907798049
3.032,15.204522837355425,2.554295364813548
3.033,15.20707841029119,2.549543864880329
3.034,15.209629229350487,2.5448143983440397
3.035,15.21217531657773,2.540106955419854
3.036,15.214716694007546,2.535421526195198
3.037,15.217253383664646,2.5307581006324518
3.038,15.219785407563698,2.526116668571632
3.039,15.222312787709205,2.5214972197330505
3.04,15.224835546095383,2.516899743719954
3.041,15.227353704706049,2.512324230021141
3.042,15.2298672855145,2.5077706680135554
3.043,15.232376310483408,2.5032390469648647
3.044,15.234880801564707,2.498729356036011
3.045,15.237380780699484,2.4942415842837447
3.046,15.239876269817879,2.4897757206631366
3.047,15.242367290838981,2.485331754030068
3.048,15.24485386567073,2.4809096731437035
3.049,15.24733601620982,2.4765094666689382
3.05,15.249813764341603,2.4721311231788303
3.051,15.252287131939998,2.4677746311570097
3.052,15.254756140867404,2.463439979000066
3.053,15.257220812974607,2.45912715501992
3.054,15.259681170100704,2.454836147446172
3.055,15.262137234073013,2.4505669444284313
3.056,15.264589026706995,2.4463195340386266
3.057,15.267036569806178,2.442093904273296
3.058,15.269479885162081,2.4378900430558583
3.059,15.27191899455414,2.433707938238864
3.06,15.274353919749636,2.429547577606227
3.061,15.27678468250363,2.425408948875439
3.062,15.279211304558892,2.421292039699763
3.063,15.281633807645843,2.417196837670406
3.064,15.284052213482484,2.4131233303186805
3.065,15.286466543774345,2.409071505118136
3.066,15.288876820214421,2.405041349486683
3.067,15.29128306448312,2.4010328507886896
3.068,15.293685298248207,2.3970459963370656
3.069,15.296083543164755,2.3930807733953263
3.07,15.298477820875092,2.389137169179637
3.071,15.300868153008759,2.3852151708608407
3.072,15.303254561182458,2.3813147655664695
3.073,15.305637067000013,2.3774359403827336
3.074,15.30801569205233,2.3735786823564973
