t,theta,omega
1.233,-0.4834943150369146,-3.1150337085029043
1.234,-0.48661090678157715,-3.113306864028669
1.235,-0.48972577081805535,-3.111569773273322
1.236,-0.49283889689494326,-3.1098224586925522
1.237,-0.4959502747833018,-3.1080649428464677
1.238,-0.49905989427676334,-3.106297248398827
1.239,-0.5021677451916353,-3.104519398116264
1.24,-0.5052738173670032,-3.1027314148675162
1.241,-0.5083781006648326,-3.100933321622644
1.242,-0.5114805849700708,-3.0991251414522543
1.243,-0.514581260190747,-3.097306897526719
1.244,-0.5176801162580726,-3.0954786131153904
1.245,-0.52077714312654,-3.093640311585818
1.246,-0.5238723307740205,-3.0917920164029606
1.247,-0.5269656692018625,-3.089933751128396
1.248,-0.5300571484349874,-3.088065539419533
1.249,-0.5331467585219862,-3.086187405028816
1.25,-0.536234489535214,-3.084299371802934
1.251,-0.5393203315708845,-3.082401463682021
1.252,-0.5424042747491638,-3.0804937046988616
1.253,-0.5454863092142622,-3.07857611897809
1.254,-0.5485664251345274,-3.0766487307353896
1.255,-0.5516446127025344,-3.074711564276691
1.256,-0.5547208621351766,-3.072764643997368
1.257,-0.5577951636737547,-3.0708079943814335
1.258,-0.5608675075840659,-3.0688416400007315
1.259,-0.5639378841564914,-3.06686560551413
1.26,-0.5670062837060836,-3.064879915666712
1.261,-0.5700726965726525,-3.0628845952889656
1.262,-0.5731371131208507,-3.0608796692959714
1.263,-0.5761995237402587,-3.058865162686591
1.264,-0.5792599188454682,-3.0568411005426515
1.265,-0.5823182888761653,-3.0548075080281336
1.266,-0.5853746242972127,-3.0527644103883524
1.267,-0.5884289155987308,-3.050711832949143
1.268,-0.5914811532961788,-3.0486498011160426
1.269,-0.594531327930434,-3.04657834037347
1.27,-0.5975794300678708,-3.0444974762839085
1.271,-0.6006254503004392,-3.0424072344870847
1.272,-0.6036693792457415,-3.040307640699147
1.273,-0.6067112075471088,-3.038198720711845
1.274,-0.6097509258736773,-3.0360805003917064
1.275,-0.6127885249204623,-3.033953005679215
1.276,-0.6158239954084329,-3.031816262587987
1.277,-0.6188573280845845,-3.029670297203945
1.278,-0.6218885137220116,-3.0275151356844963
1.279,-0.6249175431199792,-3.0253508042577066
1.28,-0.6279444071039935,-3.023177329221475
1.281,-0.6309690965258716,-3.0209947369427077
1.282,-0.633991602263811,-3.018803053856493
1.283,-0.6370119152224573,-3.016602306465275
1.284,-0.6400300263329717,-3.0143925213380265
1.285,-0.643045926553098,-3.012173725109422
1.286,-0.6460596068672276,-3.009945944479012
1.287,-0.6490710582864652,-3.0077092062103956
1.288,-0.6520802718486921,-3.0054635371303933
1.289,-0.65508723861863,-3.003208964128221
1.29,-0.6580919496879035,-3.0009455141546617
1.291,-0.6610943961751011,-2.99867321422124
1.292,-0.6640945692258365,-2.9963920913993944
1.293,-0.6670924600128084,-2.994102172819651
1.294,-0.6700880597358595,-2.9918034856707973
1.295,-0.6730813596220349,-2.9894960571990565
1.296,-0.6760723509256397,-2.9871799147072604
1.297,-0.6790610249282952,-2.984855085554025
1.298,-0.6820473729389954,-2.9825215971529238
1.299,-0.6850313862941613,-2.980179476971666
1.3,-0.6880130563576954,-2.9778287525312686
1.301,-0.690992374521035,-2.975469451405235
1.302,-0.6939693322032047,-2.9731016012187297
1.303,-0.696943920850868,-2.970725229647758
1.304,-0.6999161319383784,-2.9683403644183417
1.305,-0.7028859569678292,-2.965947033305698
1.306,-0.7058533874691028,-2.963545264133419
1.307,-0.708818414999919,-2.961135084772651
1.308,-0.7117810311458831,-2.958716523141277
1.309,-0.7147412275205318,-2.9562896072030935
1.31,-0.7176989957653798,-2.9538543649669986
1.311,-0.7206543275499645,-2.95141082448617
1.312,-0.7236072145718908,-2.9489590138572526
1.313,-0.7265576485568742,-2.9464989612195405
1.314,-0.7295056212587835,-2.944030694754165
1.315,-0.7324511244596826,-2.94155424268328
1.316,-0.735394149969872,-2.939069633269252
1.317,-0.7383346896279284,-2.936576894813846
1.318,-0.7412727353007446,-2.934076055657419
1.319,-0.7442082788835679,-2.931567144178108
1.32,-0.7471413123000379,-2.9290501887910256
1.321,-0.7500718275022236,-2.9265252179474515
1.322,-0.7529998164706593,-2.9239922601340287
1.323,-0.7559252712143804,-2.9214513438719596
1.324,-0.7588481837709576,-2.9189024977162026
1.325,-0.7617685462065312,-2.916345750254673
1.326,-0.7646863506158433,-2.9137811301074406
1.327,-0.7676015891222705,-2.9112086659259355
1.328,-0.7705142538778552,-2.908628386392148
1.329,-0.7734243370633362,-2.906040320217834
1.33,-0.7763318308881785,-2.9034444961437234
1.331,-0.7792367275906018,-2.900840942938725
1.332,-0.7821390194376094,-2.8982296893991393
1.333,-0.7850386987250154,-2.8956107643478664
1.334,-0.787935757777471,-2.8929841966336216
1.335,-0.7908301889484907,-2.890350015130148
1.336,-0.7937219846204769,-2.887708248735434
1.337,-0.7966111372047449,-2.8850589263709305
1.338,-0.7994976391415454,-2.8824020769807714
1.339,-0.8023814829000881,-2.8797377295309947
1.34,-0.8052626609785632,-2.877065913008767
1.341,-0.8081411659041624,-2.8743866564216067
1.342,-0.8110169902330995,-2.871699988796615
1.343,-0.8138901265506299,-2.8690059391797007
1.344,-0.8167605674710694,-2.8663045366348157
1.345,-0.8196283056378124,-2.8635958102431847
1.346,-0.8224933337233491,-2.860879789102543
1.347,-0.8253556444292818,-2.858156502326373
1.348,-0.8282152304863408,-2.8554259790431433
1.349,-0.8310720846543999,-2.8526882483955505
1.35,-0.8339261997224896,-2.849943339539763
1.351,-0.8367775685088115,-2.8471912816446676
1.352,-0.8396261838607505,-2.8444321038911156
1.353,-0.8424720386548872,-2.8416658354711752
1.354,-0.8453151257970085,-2.838892505587384
1.355,-0.8481554382221188,-2.836112143452002
1.356,-0.8509929688944491,-2.8333247782862703
1.357,-0.8538277108074663,-2.830530439319671
1.358,-0.8566596569838817,-2.827729155789188
1.359,-0.8594888004756578,-2.8249209569385716
1.36,-0.8623151343640157,-2.8221058720176053
1.361,-0.8651386517594409,-2.819283930281375
1.362,-0.8679593458016885,-2.816455160989541
1.363,-0.8707772096597881,-2.8136195934056114
1.364,-0.8735922365320473,-2.8107772567962184
1.365,-0.876404419646055,-2.807928180430399
1.366,-0.8792137522586836,-2.805072393578875
1.367,-0.8820202276560912,-2.8022099255133375
1.368,-0.8848238391537221,-2.7993408055057354
1.369,-0.887624580096307,-2.796465062827563
1.37,-0.890422443857863,-2.7935827267491535
1.371,-0.893217423841692,-2.790693826538973
1.372,-0.8960095134803792,-2.7877983914629176
1.373,-0.8987987062357901,-2.7848964507836156
1.374,-0.9015849955990675,-2.7819880337597285
1.375,-0.9043683750906276,-2.7790731696452577
1.376,-0.9071488382601554,-2.7761518876888527
1.377,-0.9099263786865986,-2.7732242171331225
1.378,-0.9127009899781628,-2.7702901872139503
1.379,-0.9154726657723038,-2.7673498271598094
1.38,-0.9182413997357204,-2.7644031661910837
1.381,-0.9210071855643466,-2.7614502335193905
1.382,-0.9237700169833425,-2.7584910583469058
1.383,-0.926529887747085,-2.755525669865693
1.384,-0.9292867916391576,-2.7525540972570344
1.385,-0.9320407224723399,-2.749576369690766
1.386,-0.9347916740885958,-2.746592516324613
1.387,-0.9375396403590613,-2.7436025663035335
1.388,-0.9402846151840324,-2.7406065487590587
1.389,-0.9430265924929507,-2.7376044928086416
1.39,-0.9457655662443902,-2.7345964275550045
1.391,-0.9485015304260419,-2.731582382085493
1.392,-0.9512344790546989,-2.7285623854714305
1.393,-0.9539644061762401,-2.725536466767478
1.394,-0.9566913058656136,-2.7225046550109946
1.395,-0.9594151722268192,-2.7194669792214037
1.396,-0.9621359993928909,-2.7164234683995594
1.397,-0.964853781525878,-2.7133741515271197
1.398,-0.9675685128168259,-2.7103190575659184
1.399,-0.9702801874857563,-2.7072582154573444
1.4,-0.9729887997816468,-2.704191654121722
1.401,-0.9756943439824097,-2.701119402457694
1.402,-0.9783968143948707,-2.6980414893416103
1.403,-0.9810962053547458,-2.694957943626916
1.404,-0.9837925112266194,-2.6918687941435477
1.405,-0.9864857264039198,-2.688774069697328
1.406,-0.9891758453088959,-2.685673799069366
1.407,-0.9918628623925919,-2.6825680110154626
1.408,-0.9945467721348222,-2.6794567342655142
1.409,-0.9972275690441456,-2.676339997522925
1.41,-0.9999052476578383,-2.6732178294640194
1.411,-1.0025798025418675,-2.670090258737458
1.412,-1.0052512282908634,-2.666957313963659
1.413,-1.007919519528091,-2.6638190237342196
1.414,-1.0105846709054207,-2.6606754166113444
1.415,-1.0132466771033,-2.6575265211272745
1.416,-1.0159055328307225,-2.65437236578372
1.417,-1.0185612328251978,-2.6512129790512993
1.418,-1.0212137718527208,-2.6480483893689764
1.419,-1.023863144707739,-2.644878625143506
1.42,-1.0265093462131214,-2.641703714748881
1.421,-1.0291523712201245,-2.6385236865257804
1.422,-1.0317922146083602,-2.635338568781026
1.423,-1.0344288712857614,-2.6321483897870372
1.424,-1.0370623361885472,-2.628953177781294
1.425,-1.0396926042811885,-2.6257529609657984
1.426,-1.0423196705563724,-2.6225477675065445
1.427,-1.044943530034966,-2.6193376255329883
1.428,-1.04756417776598,-2.616122563137522
1.429,-1.0501816088265314,-2.6129026083749523
1.43,-1.052795818321806,-2.609677789261982
1.431,-1.0554068013850204,-2.606448133776695
1.432,-1.0580145531773835,-2.6032136698580435
1.433,-1.0606190688880566,-2.599974425405342
1.434,-1.0632203437341148,-2.596730428277761
1.435,-1.065818372960506,-2.5934817062938262
1.436,-1.0684131518400106,-2.590228287230922
1.437,-1.0710046756732006,-2.586970198824796
1.438,-1.073592939788397,-2.5837074687690698
1.439,-1.0761779395416287,-2.5804401247147504
1.44,-1.0787596703165894,-2.5771681942697477
1.441,-1.0813381275245944,-2.5738917049983954
1.442,-1.0839133066045372,-2.570610684420972
1.443,-1.0864852030228453,-2.5673251600132314
1.444,-1.089053812273436,-2.56403515920593
1.445,-1.0916191298776703,-2.5607407093843624
1.446,-1.094181151384309,-2.5574418378879007
1.447,-1.0967398723694655,-2.5541385720095326
1.448,-1.0992952884365599,-2.5508309389954085
1.449,-1.1018473952162724,-2.5475189660443887
1.45,-1.1043961883664952,-2.5442026803075963
1.451,-1.1069416635722855,-2.540882108887972
1.452,-1.109483816545817,-2.5375572788398317
1.453,-1.112022643026331,-2.5342282171684327
1.454,-1.1145581387800876,-2.530894950829536
1.455,-1.1170902996003165,-2.5275575067289773
1.456,-1.1196191213071665,-2.524215911722241
1.457,-1.1221445997476551,-2.5208701926140367
1.458,-1.1246667307956182,-2.517520376157877
1.459,-1.1271855103516584,-2.514166489055665
1.46,-1.1297009343430937,-2.51080855795728
1.461,-1.1322129987239054,-2.507446609460167
1.462,-1.1347216994746852,-2.5040806701089338
1.463,-1.1372270326025828,-2.5007107663949464
1.464,-1.139728994141253,-2.4973369247559334
1.465,-1.1422275801508008,-2.4939591715755878
1.466,-1.1447227867177288,-2.4905775331831785
1.467,-1.1472146099548812,-2.4871920358531603
1.468,-1.1497030460013906,-2.4838027058047913
1.469,-1.1521880910226217,-2.4804095692017505
1.47,-1.1546697412101157,-2.4770126521517617
1.471,-1.157147992781535,-2.473611980706219
1.472,-1.1596228419806058,-2.4702075808598165
1.473,-1.1620942850770628,-2.466799478550183
1.474,-1.164562318366591,-2.463387699657517
1.475,-1.1670269381707683,-2.459972270004227
1.476,-1.1694881408370081,-2.4565532153545773
1.477,-1.171945922738501,-2.453130561414333
1.478,-1.174400280274156,-2.4497043338304123
1.479,-1.176851209868542,-2.4462745581905394
1.48,-1.1792987079718287,-2.4428412600229037
1.481,-1.1817427710597261,-2.43940446479582
1.482,-1.184183395633426,-2.4359641979173947
1.483,-1.1866205782195405,-2.432520484735191
1.484,-1.1890543153700421,-2.4290733505359032
1.485,-1.1914846036622027,-2.4256228205450316
1.486,-1.1939114396985322,-2.42216891992656
1.487,-1.196334820106717,-2.4187116737826373
1.488,-1.1987547415395585,-2.415251107153265
1.489,-1.2011712006749105,-2.4117872450159847
1.49,-1.2035841942156165,-2.40832011228557
1.491,-1.2059937188894478,-2.4048497338137227
1.492,-1.2083997714490395,-2.4013761343887725
1.493,-1.2108023486718276,-2.3978993387353786
1.494,-1.2132014473599846,-2.3944193715142363
1.495,-1.2155970643403569,-2.3909362573217856
1.496,-1.217989196464399,-2.387450020689925
1.497,-1.2203778406081096,-2.3839606860857274
1.498,-1.222762993671967,-2.3804682779111577
1.499,-1.2251446525808636,-2.376972820502798
1.5,-1.2275228142840404,-2.3734743381315724
1.501,-1.2298974757550216,-2.3699728550024775
1.502,-1.2322686339915483,-2.3664683952543144
1.503,-1.2346362860155127,-2.3629609829594256
1.504,-1.2370004288728913,-2.3594506421234334
1.505,-1.2393610596336784,-2.3559373966849835
1.506,-1.2417181753918187,-2.352421270515492
1.507,-1.2440717732651403,-2.3489022874188925
1.508,-1.246421850395287,-2.3453804711313913
1.509,-1.248768403947651,-2.3418558453212213
1.51,-1.2511114311113043,-2.338328433588403
1.511,-1.2534509290989309,-2.334798259464506
1.512,-1.255786895146758,-2.331265346412415
1.513,-1.2581193265144874,-2.327729717826098
1.514,-1.260448220485227,-2.32419139703038
1.515,-1.2627735743654205,-2.3206504072807177
1.516,-1.265095385484779,-2.317106771762978
1.517,-1.2674136511962113,-2.3135605135932193
1.518,-1.2697283688757537,-2.3100116558174784
1.519,-1.2720395359224996,-2.3064602214115566
1.52,-1.2743471497585306,-2.302906233280812
1.521,-1.2766512078288441,-2.299349714259955
1.522,-1.2789517076012844,-2.2957906871128437
1.523,-1.2812486465664708,-2.2922291745322867
1.524,-1.2835420222377265,-2.288665199139846
1.525,-1.2858318321510078,-2.2850987834856444
1.526,-1.2881180738648326,-2.281529950048176
1.527,-1.2904007449602082,-2.277958721234119
1.528,-1.2926798430405602,-2.274385119378152
1.529,-1.2949553657316595,-2.270809166742773
1.53,-1.2972273106815508,-2.2672308855181234
1.531,-1.2994956755604805,-2.2636502978218114
1.532,-1.301760458060823,-2.260067425698742
1.533,-1.3040216558970092,-2.2564822911209483
1.534,-1.3062792668054526,-2.2528949159874254
1.535,-1.3085332885444767,-2.249305322123969
1.536,-1.3107837188942422,-2.245713531283015
1.537,-1.3130305556566724,-2.2421195651434838
1.538,-1.315273796655381,-2.2385234453106255
1.539,-1.3175134397355972,-2.2349251933158714
1.54,-1.3197494827640928,-2.231324830616684
1.541,-1.3219819236291075,-2.2277223785964146
1.542,-1.3242107602402755,-2.2241178585641594
1.543,-1.3264359905285503,-2.2205112917546224
1.544,-1.328657612446131,-2.2169026993279783
1.545,-1.330875623966387,-2.2132921023697394
1.546,-1.3330900230837845,-2.209679521890626
1.547,-1.3353008078138104,-2.206064978826439
1.548,-1.337507976192898,-2.2024484940379336
1.549,-1.3397115262783519,-2.1988300883107
1.55,-1.3419114561482723,-2.1952097823550436
1.551,-1.3441077639014807,-2.1915875968058676
1.552,-1.3463004476574432,-2.187963552222561
1.553,-1.3484895055561958,-2.1843376690888876
1.554,-1.3506749357582688,-2.1807099678128785
1.555,-1.3528567364446105,-2.177080468726727
1.556,-1.3550349058165114,-2.173449192086685
1.557,-1.3572094420955285,-2.1698161580729654
1.558,-1.3593803435234093,-2.1661813867896433
1.559,-1.361547608362015,-2.162544898264563
1.56,-1.3637112348932454,-2.1589067124492467
1.561,-1.365871221418961,-2.155266849218804
1.562,-1.3680275662609076,-2.1516253283718467
1.563,-1.3701802677606398,-2.147982169630406
1.564,-1.3723293242794439,-2.1443373926398497
1.565,-1.3744747341982613,-2.1406910169688054
1.566,-1.376616495917612,-2.1370430621090835
1.567,-1.3787546078575172,-2.133393547475605
1.568,-1.3808890684574233,-2.1297424924063315
1.569,-1.3830198761761239,-2.1260899161621944
1.57,-1.3851470294916832,-2.1224358379270325
1.571,-1.3872705269013592,-2.118780276807527
1.572,-1.3893903669215257,-2.115123251833141
1.573,-1.3915065480875957,-2.111464781956064
1.574,-1.3936190689539438,-2.1078048860511536
1.575,-1.3957279280938288,-2.104143582915883
1.576,-1.3978331240993167,-2.100480891270292
1.577,-1.3999346555812024,-2.0968168297569365
1.578,-1.4020325211689333,-2.093151416940845
1.579,-1.4041267195105307,-2.089484671309475
1.58,-1.4062172492725125,-2.0858166112726693
1.581,-1.408304109139816,-2.082147255162622
1.582,-1.4103872978157197,-2.0784766212338397
1.583,-1.4124668140217658,-2.074804727663107
1.584,-1.4145426564976822,-2.0711315925494573
1.585,-1.416614824001305,-2.067457233914142
1.586,-1.4186833153085006,-2.063781669700605
1.587,-1.420748129213088,-2.0601049177744573
1.588,-1.42280926452676,-2.056426995923455
1.589,-1.4248667200790073,-2.05274792185748
1.59,-1.426920494717038,-2.0490677132085207
1.591,-1.428970587305702,-2.0453863875306593
1.592,-1.4310169967274116,-2.0417039623000557
1.593,-1.433059721882064,-2.0380204549149386
1.594,-1.4350987616869635,-2.0343358826955957
1.595,-1.4371341150767434,-2.030650262884368
1.596,-1.4391657810032876,-2.026963612645644
1.597,-1.4411937584356536,-2.0232759490658583
1.598,-1.443218046359993,-2.0195872891534923
1.599,-1.4452386437794753,-2.0158976498390744
1.6,-1.4472555497142083,-2.0122070479751857
1.601,-1.4492687632011614,-2.0085155003364656
1.602,-1.4512782832940865,-2.0048230236196196
1.603,-1.4532841090634407,-2.001129634443431
1.604,-1.4552862395963084,-1.9974353493487718
1.605,-1.4572846739963232,-1.9937401847986185
1.606,-1.4592794113835894,-1.9900441571780678
1.607,-1.461270450894605,-1.9863472827943556
1.608,-1.4632577916821836,-1.9826495778768771
1.609,-1.4652414329153758,-1.9789510585772099
1.61,-1.467221373779392,-1.9752517409691377
1.611,-1.4691976134755247,-1.9715516410486775
1.612,-1.47117015122107,-1.9678507747341074
1.613,-1.4731389862492508,-1.9641491578659973
1.614,-1.4751041178091377,-1.960446806207241
1.615,-1.477065545165573,-1.9567437354430903
1.616,-1.4790232675990913,-1.9530399611811906
1.617,-1.4809772844058433,-1.9493354989516198
1.618,-1.482927594897517,-1.945630364206927
1.619,-1.4848741984012608,-1.9419245723221745
1.62,-1.4868170942596062,-1.9382181385949815
1.621,-1.4887562818303897,-1.9345110782455688
1.622,-1.4906917604866756,-1.9308034064168058
1.623,-1.4926235296166788,-1.92709513817426
1.624,-1.494551588623687,-1.9233862885062467
1.625,-1.4964759369259841,-1.919676872323882
1.626,-1.4983965739567724,-1.9159669044611363
1.627,-1.5003134991640954,-1.9122563996748907
1.628,-1.5022267120107613,-1.9085453726449941
1.629,-1.5041362119742652,-1.9048338379743226
1.63,-1.5060419985467122,-1.9011218101888403
1.631,-1.507944071234741,-1.897409303737662
1.632,-1.5098424295594464,-1.8936963329931173
1.633,-1.511737073056303,-1.8899829122508167
1.634,-1.5136280012750878,-1.8862690557297188
1.635,-1.5155152137798042,-1.8825547775721998
1.636,-1.5173987101486048,-1.878840091844124
1.637,-1.5192784899737153,-1.875125012534916
1.638,-1.5211545528613575,-1.871409553557635
1.639,-1.5230268984316735,-1.86769372874905
1.64,-1.524895526318649,-1.8639775518697173
1.641,-1.5267604361700373,-1.8602610366040577
1.642,-1.5286216276472826,-1.8565441965604386
1.643,-1.5304791004254448,-1.8528270452712534
1.644,-1.5323328541931223,-1.8491095961930069
1.645,-1.5341828886523774,-1.8453918627063974
1.646,-1.5360292035186593,-1.8416738581164052
1.647,-1.537871798520729,-1.8379555956523779
1.648,-1.5397106734005839,-1.8342370884681207
1.649,-1.541545827913381,-1.8305183496419863
1.65,-1.5433772618273622,-1.826799392176967
1.651,-1.54520497492378,-1.823080229000787
1.652,-1.5470289669968198,-1.819360872965998
1.653,-1.5488492378535268,-1.8156413368500743
1.654,-1.5506657873137297,-1.8119216333555108
1.655,-1.5524786152099663,-1.8082017751099213
1.656,-1.554287721387408,-1.8044817746661383
1.657,-1.5560931057037855,-1.8007616445023147
1.658,-1.5578947680293138,-1.797041397022026
1.659,-1.559692708246618,-1.7933210445543746
1.66,-1.5614869262506583,-1.7896005993540944
1.661,-1.5632774219486554,-1.7858800736016582
1.662,-1.5650641952600168,-1.7821594794033846
1.663,-1.5668472461162626,-1.7784388287915474
1.664,-1.568626574460951,-1.7747181337244853
1.665,-1.5704021802496047,-1.7709974060867142
1.666,-1.5721740634496364,-1.7672766576890389
1.667,-1.5739422240402758,-1.7635559002686674
1.668,-1.575706662012496,-1.7598351454893257
1.669,-1.5774673773689392,-1.7561144049413744
1.67,-1.5792243701238438,-1.7523936901419255
1.671,-1.5809776403029712,-1.748673012534961
1.672,-1.5827271879435327,-1.7449523834914527
1.673,-1.5844730130941158,-1.741231814309483
1.674,-1.586215115814612,-1.737511316214366
1.675,-1.587953496176144,-1.7337909003587717
1.676,-1.5896881542609922,-1.7300705778228487
1.677,-1.591419090162523,-1.7263503596143501
1.678,-1.593146303985116,-1.7226302566687595
1.679,-1.5948697958440916,-1.718910279849418
1.68,-1.5965895658656395,-1.7151904399476527
1.681,-1.5983056141867455,-1.7114707476829056
1.682,-1.6000179409551205,-1.707751213702864
1.683,-1.6017265463291284,-1.7040318485835921
1.684,-1.6034314304777144,-1.7003126628296628
1.685,-1.6051325935803336,-1.696593666874291
1.686,-1.6068300358268794,-1.6928748710794679
1.687,-1.6085237574176126,-1.6891562857360962
1.688,-1.6102137585630898,-1.6854379210641262
1.689,-1.6119000394840928,-1.6817197872126926
1.69,-1.6135826004115577,-1.6780018942602526
1.691,-1.6152614415865036,-1.6742842522147245
1.692,-1.6169365632599635,-1.670566871013628
1.693,-1.6186079656929118,-1.6668497605242245
1.694,-1.6202756491561958,-1.6631329305436582
1.695,-1.6219396139304647,-1.6594163907990989
1.696,-1.6235998603060995,-1.6557001509478853
1.697,-1.6252563885831437,-1.6519842205776687
1.698,-1.626909199071233,-1.6482686092065584
1.699,-1.628558292089526,-1.6445533262832668
1.7,-1.630203667966635,-1.6408383811872562
1.701,-1.631845327040556,-1.6371237832288863
1.702,-1.6334832696586004,-1.6334095416495615
1.703,-1.6351174961773254,-1.629695665621881
1.704,-1.6367480069624656,-1.6259821642497874
1.705,-1.638374802388864,-1.6222690465687175
1.706,-1.6399978828404036,-1.6185563215457532
1.707,-1.6416172487099387,-1.6148439980797742
1.708,-1.6432329003992272,-1.6111320850016089
1.709,-1.644844838318862,-1.6074205910741894
1.71,-1.646453062888204,-1.603709524992705
1.711,-1.6480575745353125,-1.5999988953847557
1.712,-1.64965837369688,-1.5962887108105097
1.713,-1.6512554608181622,-1.5925789797628576
1.714,-1.6528488363529128,-1.58886971066757
1.715,-1.6544385007633151,-1.5851609118834546
1.716,-1.6560244545199156,-1.5814525917025144
1.717,-1.657606698101557,-1.5777447583501059
1.718,-1.659185231995311,-1.5740374199850988
1.719,-1.660760056696413,-1.5703305847000357
1.72,-1.6623311727081942,-1.5666242605212926
1.721,-1.6638985805420168,-1.5629184554092395
1.722,-1.665462280717207,-1.5592131772584028
1.723,-1.6670222737609897,-1.5555084338976273
1.724,-1.6685785602084222,-1.5518042330902382
1.725,-1.6701311406023294,-1.5481005825342053
1.726,-1.6716800154932379,-1.544397489862307
1.727,-1.6732251854393108,-1.5406949626422934
1.728,-1.6747666510062826,-1.536993008377053
1.729,-1.6763044127673952,-1.533291634504777
1.73,-1.6778384713033314,-1.529590848399125
1.731,-1.6793688272021519,-1.5258906573693927
1.732,-1.6808954810592303,-1.5221910686606779
1.733,-1.6824184334771888,-1.5184920894540481
1.734,-1.6839376850658345,-1.5147937268667084
1.735,-1.685453236442095,-1.51109598795217
1.736,-1.6869650882299552,-1.5073988797004185
1.737,-1.688473241060393,-1.5037024090380844
1.738,-1.689977695571317,-1.500006582828611
1.739,-1.6914784524075024,-1.4963114078724264
1.74,-1.692975512220528,-1.4926168909071125
1.741,-1.6944688756687136,-1.4889230386075767
1.742,-1.6959585434170579,-1.485229857586223
1.743,-1.6974445161371747,-1.4815373543931243
1.744,-1.6989267945072313,-1.4778455355161937
1.745,-1.700405379211886,-1.4741544073813575
1.746,-1.7018802709422265,-1.4704639763527283
1.747,-1.7033514703957076,-1.4667742487327773
1.748,-1.7048189782760899,-1.463085230762509
1.749,-1.706282795293378,-1.4593969286216348
1.75,-1.707742922163759,-1.4557093484287464
1.751,-1.7091993596095425,-1.452022496241492
1.752,-1.710652108359098,-1.4483363780567498
1.753,-1.712101169146795,-1.4446509998108037
1.754,-1.7135465427129428,-1.4409663673795194
1.755,-1.7149882298037287,-1.4372824865785196
1.756,-1.716426231171159,-1.4335993631633601
1.757,-1.7178605475729982,-1.4299170028297066
1.758,-1.71929117977271,-1.4262354112135112
1.759,-1.720718128539396,-1.4225545938911892
1.76,-1.7221413946477373,-1.4188745563797966
1.761,-1.723560978877935,-1.4151953041372074
1.762,-1.7249768820156506,-1.4115168425622913
1.763,-1.7263891048519473,-1.4078391769950915
1.764,-1.727797648183231,-1.4041623127170035
1.765,-1.7292025128111914,-1.4004862549509527
1.766,-1.730603699542744,-1.3968110088615735
1.767,-1.7320012091899717,-1.393136579555388
1.768,-1.7333950425700657,-1.389462972080985
1.769,-1.7347852005052693,-1.3857901914291995
1.77,-1.7361716838228185,-1.3821182425332916
1.771,-1.7375544933548852,-1.3784471302691266
1.772,-1.7389336299385196,-1.3747768594553542
1.773,-1.740309094415593,-1.3711074348535894
1.774,-1.7416808876327405,-1.3674388611685915
1.775,-1.7430490104413046,-1.363771143048445
1.776,-1.744413463697278,-1.3601042850847398
1.777,-1.7457742482612473,-1.356438291812752
1.778,-1.7471313649983369,-1.3527731677116244
1.779,-1.7484848147781524,-1.3491089172045472
1.78,-1.7498345984747248,-1.3454455446589388
1.781,-1.7511807169664544,-1.3417830543866278
1.782,-1.752523171136056,-1.3381214506440329
1.783,-1.753861961870503,-1.3344607376323447
1.784,-1.7551970900609712,-1.3308009194977077
1.785,-1.7565285566027857,-1.3271420003314005
1.786,-1.7578563623953642,-1.3234839841700186
1.787,-1.7591805083421637,-1.319826874995655
1.788,-1.7605009953506243,-1.3161706767360826
1.789,-1.7618178243321168,-1.3125153932649358
1.79,-1.763130996201887,-1.3088610284018922
1.791,-1.7644405118790025,-1.3052075859128545
1.792,-1.7657463722862987,-1.3015550695101323
1.793,-1.7670485783503251,-1.2979034828526248
1.794,-1.768347131001292,-1.294252829546002
1.795,-1.7696420311730168,-1.2906031131428872
1.796,-1.7709332798028719,-1.286954337143039
1.797,-1.7722208778317308,-1.2833065049935333
1.798,-1.7735048262039161,-1.2796596200889456
1.799,-1.7747851258671463,-1.2760136857715332
1.8,-1.7760617777724843,-1.2723687053314172
1.801,-1.7773347828742843,-1.268724682006765
1.802,-1.7786041421301404,-1.2650816189839718
1.803,-1.7798698565008348,-1.2614395193978432
1.804,-1.7811319269502863,-1.2577983863317777
1.805,-1.782390354445498,-1.254158222817948
1.806,-1.7836451399565072,-1.2505190318374837
1.807,-1.7848962844563339,-1.2468808163206533
1.808,-1.7861437889209295,-1.2432435791470462
1.809,-1.7873876543291265,-1.2396073231457543
1.81,-1.788627881662588,-1.2359720510955547
1.811,-1.7898644719057573,-1.2323377657250913
1.812,-1.7910974260458075,-1.2287044697130565
1.813,-1.792326745072592,-1.2250721656883727
1.814,-1.793552429978594,-1.2214408562303753
1.815,-1.7947744817588782,-1.2178105438689935
1.816,-1.7959929014110396,-1.2141812310849314
1.817,-1.7972076899351555,-1.2105529203098506
1.818,-1.798418848333736,-1.2069256139265514
1.819,-1.7996263776116754,-1.2032993142691537
1.82,-1.800830278776203,-1.1996740236232788
1.821,-1.802030552836835,-1.1960497442262306
1.822,-1.803227200805326,-1.1924264782671763
1.823,-1.804420223695621,-1.1888042278873279
1.824,-1.8056096225238072,-1.185182995180123
1.825,-1.806795398308066,-1.1815627821914054
1.826,-1.807977552068626,-1.177943590919606
1.827,-1.8091560848277155,-1.1743254233159235
1.828,-1.810330997609514,-1.1707082812845042
